Campaign_ID,Target_Audience,Duration,Channel_Used,Conversion_Rate,ROI,Clicks,Impressions,Date
184132,Men 18-24,30 days,Google Ads,0.06,5.76,933,4568,2021-06-21
184133,Women 35-44,45 days,Google Ads,0.11,3.38,413,8290,2021-06-22
184134,All Ages,60 days,Instagram,0.15,3.54,263,3931,2021-06-23
184135,All Ages,30 days,Google Ads,0.05,7.81,419,9534,2021-06-24
184136,All Ages,30 days,YouTube,0.08,2.04,517,10000,2021-06-25
184478,All Ages,60 days,Google Ads,0.07,2.73,413,4311,2021-06-02
184479,Women 35-44,15 days,YouTube,0.04,2.99,348,9305,2021-06-03
184480,Women 25-34,45 days,Google Ads,0.12,7.12,864,5218,2021-06-04
184481,Women 35-44,45 days,Instagram,0.11,6.64,354,9136,2021-06-05
184482,Women 35-44,30 days,YouTube,0.03,4.9,443,9998,2021-06-06
184484,Men 25-34,30 days,YouTube,0.07,2.62,558,9401,2021-06-08
184485,All Ages,60 days,Google Ads,0.05,7.16,960,1783,2021-06-09
184486,Men 18-24,60 days,Instagram,0.15,8.0,634,6544,2021-06-10
184488,Men 25-34,45 days,Instagram,0.05,6.49,532,5566,2021-06-12
184489,Men 25-34,15 days,YouTube,0.02,2.82,155,9633,2021-06-13
184491,Women 25-34,45 days,Google Ads,0.04,3.4,126,7523,2021-06-15
184492,Men 18-24,30 days,YouTube,0.08,2.0,399,8169,2021-06-16
184494,Men 18-24,30 days,Google Ads,0.09,3.35,391,6977,2021-06-18
184496,Men 18-24,30 days,Instagram,0.11,6.56,1000,5196,2021-06-20
184497,All Ages,15 days,Google Ads,0.13,3.97,702,6136,2021-06-21
184499,Women 25-34,15 days,YouTube,0.03,2.0,553,8329,2021-06-23
184503,All Ages,45 days,Google Ads,0.01,7.8,532,1501,2021-06-27
184504,Women 25-34,30 days,Google Ads,0.05,4.27,404,9470,2021-06-28
184506,All Ages,30 days,Google Ads,0.06,5.82,377,8476,2021-06-30
184842,All Ages,45 days,Google Ads,0.09,5.81,864,8443,2021-06-01
184845,Men 18-24,45 days,Google Ads,0.09,3.61,525,2369,2021-06-04
184847,Women 25-34,15 days,Instagram,0.08,5.4,686,7621,2021-06-06
184850,All Ages,60 days,Instagram,0.13,8.0,1000,5708,2021-06-09
184851,Women 25-34,15 days,YouTube,0.08,3.09,344,6344,2021-06-10
184853,Women 35-44,15 days,YouTube,0.05,3.02,448,3974,2021-06-12
184855,Women 25-34,30 days,Instagram,0.06,5.37,702,7856,2021-06-14
184856,All Ages,15 days,YouTube,0.06,2.27,167,1322,2021-06-15
184859,All Ages,15 days,Instagram,0.14,4.45,998,3256,2021-06-18
184860,All Ages,15 days,YouTube,0.06,2.0,327,7247,2021-06-19
184863,Women 35-44,15 days,YouTube,0.06,5.11,311,5522,2021-06-22
184865,Men 25-34,45 days,Google Ads,0.04,2.74,152,5051,2021-06-24
184867,Women 25-34,30 days,Google Ads,0.09,6.01,492,3054,2021-06-26
184868,Men 18-24,15 days,YouTube,0.04,2.15,174,1240,2021-06-27
184870,Men 25-34,60 days,Instagram,0.05,4.32,1000,9198,2021-06-29
185207,Women 25-34,45 days,YouTube,0.02,3.17,591,7534,2021-06-01
185208,Men 18-24,15 days,YouTube,0.01,4.99,191,6313,2021-06-02
185211,Men 25-34,30 days,YouTube,0.08,2.0,194,6786,2021-06-05
185213,All Ages,45 days,Google Ads,0.11,4.47,244,3741,2021-06-07
185214,All Ages,60 days,Instagram,0.08,4.0,1000,4419,2021-06-08
185215,Women 35-44,30 days,Instagram,0.15,8.0,854,2106,2021-06-09
185216,Women 25-34,15 days,Google Ads,0.04,4.1,760,4316,2021-06-10
185221,Men 18-24,45 days,Google Ads,0.11,7.16,458,3210,2021-06-15
185222,Men 25-34,30 days,YouTube,0.02,4.13,404,9774,2021-06-16
185223,Men 25-34,60 days,Instagram,0.09,4.65,889,2997,2021-06-17
185224,All Ages,15 days,YouTube,0.01,4.06,362,10000,2021-06-18
185225,Men 18-24,45 days,Google Ads,0.02,7.9,491,3500,2021-06-19
185227,Women 25-34,60 days,Instagram,0.13,3.3,1000,3222,2021-06-21
185229,Women 25-34,30 days,Instagram,0.15,7.03,693,2615,2021-06-23
185232,Men 18-24,30 days,YouTube,0.04,3.83,375,6364,2021-06-26
185233,Men 25-34,45 days,Instagram,0.11,8.0,1000,4219,2021-06-27
185235,Men 25-34,30 days,YouTube,0.07,2.02,247,3642,2021-06-29
185572,Women 35-44,30 days,Google Ads,0.14,5.27,966,1149,2021-06-01
185575,All Ages,30 days,Google Ads,0.14,6.81,764,5846,2021-06-04
185576,Men 18-24,60 days,YouTube,0.02,2.46,185,10000,2021-06-05
185582,Men 18-24,45 days,Instagram,0.15,5.29,1000,3424,2021-06-11
185583,All Ages,45 days,YouTube,0.01,2.0,610,2163,2021-06-12
185584,Women 35-44,60 days,YouTube,0.03,4.24,428,4932,2021-06-13
185587,Men 18-24,30 days,YouTube,0.05,2.09,454,5014,2021-06-16
185588,Women 25-34,15 days,Google Ads,0.1,6.4,498,7502,2021-06-17
185589,Men 18-24,60 days,Instagram,0.15,3.86,174,4184,2021-06-18
185590,Men 25-34,15 days,Google Ads,0.12,6.3,887,7035,2021-06-19
185594,Women 25-34,45 days,YouTube,0.05,4.03,483,3695,2021-06-23
185597,Women 35-44,45 days,Google Ads,0.09,5.89,380,8671,2021-06-26
185598,Men 25-34,30 days,Google Ads,0.01,2.63,724,8670,2021-06-27
185600,Men 18-24,15 days,YouTube,0.08,3.05,273,3353,2021-06-29
185939,Men 18-24,30 days,Google Ads,0.08,4.46,101,2232,2021-06-03
185944,All Ages,30 days,Google Ads,0.07,3.74,857,9670,2021-06-08
185945,Men 18-24,30 days,Google Ads,0.14,5.76,878,4176,2021-06-09
185946,All Ages,45 days,YouTube,0.05,4.58,517,5798,2021-06-10
185949,Women 25-34,30 days,YouTube,0.04,4.75,468,4682,2021-06-13
185950,Women 25-34,15 days,YouTube,0.02,4.65,328,3441,2021-06-14
185951,Men 25-34,45 days,YouTube,0.03,2.0,361,5082,2021-06-15
185952,Women 35-44,30 days,YouTube,0.04,2.2,337,1598,2021-06-16
185953,All Ages,60 days,Google Ads,0.14,3.76,109,7640,2021-06-17
185954,Women 25-34,30 days,Instagram,0.13,5.67,252,5082,2021-06-18
185955,Women 25-34,30 days,Google Ads,0.11,2.15,652,7137,2021-06-19
185957,Women 35-44,30 days,YouTube,0.02,2.57,332,1292,2021-06-21
185958,Men 18-24,30 days,YouTube,0.03,3.09,626,2977,2021-06-22
185960,Women 25-34,30 days,Google Ads,0.02,7.94,401,2218,2021-06-24
185961,Women 35-44,15 days,Instagram,0.15,8.0,736,3801,2021-06-25
185962,Women 35-44,30 days,YouTube,0.06,3.44,334,3385,2021-06-26
185964,Women 35-44,30 days,Google Ads,0.02,4.65,568,4447,2021-06-28
185965,Women 35-44,30 days,Google Ads,0.1,6.31,965,8724,2021-06-29
186304,Men 25-34,15 days,YouTube,0.04,4.56,386,8939,2021-06-03
186306,Men 18-24,30 days,Instagram,0.14,5.64,1000,1333,2021-06-05
186307,Women 25-34,30 days,Google Ads,0.02,5.46,708,2628,2021-06-06
186309,Women 25-34,15 days,YouTube,0.03,2.27,177,1905,2021-06-08
186317,Women 25-34,15 days,Instagram,0.15,7.86,763,8143,2021-06-16
186319,Women 25-34,30 days,YouTube,0.08,2.27,469,5766,2021-06-18
186320,Men 18-24,30 days,YouTube,0.03,4.28,413,7329,2021-06-19
186321,Women 25-34,15 days,Instagram,0.15,2.85,1000,8991,2021-06-20
186325,All Ages,30 days,Google Ads,0.05,7.6,179,8078,2021-06-24
186328,Men 18-24,15 days,YouTube,0.08,2.71,188,1371,2021-06-27
186330,Men 18-24,60 days,YouTube,0.06,2.0,548,7049,2021-06-29
186331,Men 25-34,60 days,Instagram,0.13,3.28,540,9122,2021-06-30
186672,Women 35-44,15 days,Instagram,0.15,5.36,997,9279,2021-06-06
186674,Men 18-24,60 days,YouTube,0.05,3.67,631,10000,2021-06-08
186675,Women 25-34,30 days,Google Ads,0.12,6.15,869,8175,2021-06-09
186679,Men 25-34,15 days,Google Ads,0.14,7.61,384,9063,2021-06-13
186680,All Ages,30 days,Instagram,0.03,6.06,395,7010,2021-06-14
186683,All Ages,30 days,Instagram,0.09,8.0,724,4224,2021-06-17
186685,Women 35-44,30 days,YouTube,0.03,4.26,331,1288,2021-06-19
186687,All Ages,30 days,YouTube,0.08,2.27,312,2244,2021-06-21
186688,Women 35-44,60 days,Instagram,0.08,5.08,312,1224,2021-06-22
186689,Women 25-34,30 days,Google Ads,0.1,2.75,125,5921,2021-06-23
186692,Men 25-34,45 days,Instagram,0.15,5.63,571,3658,2021-06-26
186693,All Ages,45 days,Google Ads,0.12,5.23,994,8049,2021-06-27
186694,Women 25-34,60 days,Instagram,0.02,6.06,1000,2798,2021-06-28
187033,Women 25-34,15 days,Instagram,0.09,6.64,885,6471,2021-06-02
187036,Men 25-34,60 days,YouTube,0.03,4.29,289,10000,2021-06-05
187037,All Ages,60 days,Instagram,0.14,5.65,1000,6971,2021-06-06
187040,Men 18-24,45 days,Google Ads,0.14,5.56,944,6700,2021-06-09
187041,Women 25-34,15 days,Google Ads,0.1,7.87,289,5329,2021-06-10
187042,Men 25-34,15 days,Instagram,0.15,5.6,511,2291,2021-06-11
187043,Men 18-24,15 days,Google Ads,0.05,5.81,387,6435,2021-06-12
187044,Men 18-24,15 days,YouTube,0.04,2.71,513,8295,2021-06-13
187045,Men 18-24,30 days,Instagram,0.15,6.1,1000,5542,2021-06-14
187048,Women 35-44,60 days,YouTube,0.01,4.38,350,4541,2021-06-17
187050,Women 35-44,60 days,Google Ads,0.1,5.47,420,8370,2021-06-19
187051,Women 25-34,30 days,Instagram,0.15,8.0,335,9146,2021-06-20
187053,All Ages,15 days,YouTube,0.08,3.33,334,6103,2021-06-22
187055,Women 25-34,30 days,Instagram,0.13,8.0,395,2531,2021-06-24
187056,All Ages,15 days,Instagram,0.15,4.38,1000,8484,2021-06-25
187057,All Ages,30 days,Google Ads,0.15,7.57,263,6572,2021-06-26
187058,Men 18-24,30 days,Instagram,0.15,8.0,1000,6656,2021-06-27
187398,Women 35-44,30 days,YouTube,0.03,3.79,109,4190,2021-06-02
187402,All Ages,60 days,YouTube,0.05,2.13,255,4731,2021-06-06
187406,All Ages,45 days,YouTube,0.01,4.22,100,6410,2021-06-10
187407,All Ages,45 days,YouTube,0.03,4.73,356,4507,2021-06-11
187409,Men 25-34,30 days,Google Ads,0.12,4.82,865,4324,2021-06-13
187410,Men 18-24,15 days,Google Ads,0.15,4.06,921,6475,2021-06-14
187413,Women 35-44,30 days,YouTube,0.04,2.51,614,6371,2021-06-17
187414,Women 35-44,45 days,Google Ads,0.05,3.08,909,5177,2021-06-18
187415,Men 18-24,45 days,Google Ads,0.03,4.08,823,6397,2021-06-19
187417,Men 25-34,60 days,YouTube,0.04,4.76,413,8954,2021-06-21
187420,Women 35-44,30 days,YouTube,0.01,4.39,576,5938,2021-06-24
187422,Men 18-24,30 days,Instagram,0.09,8.0,256,1024,2021-06-26
187423,Men 18-24,30 days,YouTube,0.08,2.0,300,2588,2021-06-27
187424,Men 18-24,15 days,Google Ads,0.05,5.23,845,5212,2021-06-28
187425,All Ages,30 days,YouTube,0.04,4.4,162,4203,2021-06-29
187763,All Ages,30 days,Instagram,0.11,8.0,510,7649,2021-06-02
187764,All Ages,45 days,YouTube,0.02,2.28,577,2001,2021-06-03
187765,Women 35-44,15 days,Instagram,0.08,8.0,512,3992,2021-06-04
187766,Women 35-44,15 days,YouTube,0.03,3.48,100,6853,2021-06-05
187767,Men 25-34,45 days,Instagram,0.03,8.0,699,7107,2021-06-06
187769,Women 25-34,45 days,Google Ads,0.01,2.1,840,9547,2021-06-08
187771,Women 35-44,30 days,Google Ads,0.13,7.52,617,6524,2021-06-10
187773,All Ages,60 days,YouTube,0.08,4.86,621,9542,2021-06-12
187776,Men 25-34,15 days,Instagram,0.15,5.1,1000,7198,2021-06-15
187781,Men 18-24,30 days,Instagram,0.02,4.74,649,4210,2021-06-20
187783,All Ages,45 days,YouTube,0.08,3.01,257,2924,2021-06-22
187785,Men 25-34,15 days,YouTube,0.03,5.11,205,10000,2021-06-24
187788,Men 25-34,30 days,YouTube,0.05,2.82,274,10000,2021-06-27
187791,Women 35-44,15 days,Google Ads,0.12,7.19,585,1686,2021-06-30
188129,Men 18-24,60 days,Google Ads,0.12,7.87,835,9078,2021-06-03
188132,Men 25-34,15 days,YouTube,0.01,2.0,638,7585,2021-06-06
188134,Women 35-44,15 days,YouTube,0.02,2.66,578,9079,2021-06-08
188136,All Ages,60 days,Google Ads,0.07,7.06,154,9536,2021-06-10
188143,Men 25-34,60 days,Instagram,0.15,6.1,211,7396,2021-06-17
188146,Men 25-34,60 days,Google Ads,0.05,4.72,592,4916,2021-06-20
188148,All Ages,60 days,YouTube,0.07,4.27,239,6382,2021-06-22
188149,Women 25-34,45 days,Google Ads,0.07,4.52,899,1035,2021-06-23
188151,Men 25-34,15 days,Instagram,0.14,8.0,1000,7952,2021-06-25
188152,Men 25-34,30 days,Google Ads,0.07,2.88,981,9471,2021-06-26
188153,Men 18-24,15 days,YouTube,0.07,2.0,177,8352,2021-06-27
188156,Men 18-24,45 days,Instagram,0.08,8.0,745,5408,2021-06-30
188493,Women 35-44,15 days,Google Ads,0.1,4.37,954,5440,2021-06-02
188494,All Ages,60 days,Google Ads,0.02,6.87,693,8665,2021-06-03
188497,Women 25-34,15 days,YouTube,0.04,2.84,532,8313,2021-06-06
188499,All Ages,30 days,YouTube,0.08,3.11,242,2737,2021-06-08
188500,Men 25-34,45 days,YouTube,0.05,2.53,452,8346,2021-06-09
188503,Women 35-44,60 days,Instagram,0.15,8.0,292,9319,2021-06-12
188504,Women 35-44,45 days,Instagram,0.06,6.29,881,3466,2021-06-13
188505,Men 18-24,30 days,Google Ads,0.06,4.22,201,8904,2021-06-14
188506,All Ages,15 days,Google Ads,0.06,2.7,777,3664,2021-06-15
188507,Men 18-24,60 days,Instagram,0.06,7.32,933,3299,2021-06-16
188511,Women 25-34,60 days,Google Ads,0.09,4.27,513,7148,2021-06-20
188512,Men 18-24,30 days,Instagram,0.05,6.76,1000,6793,2021-06-21
188514,Men 25-34,60 days,YouTube,0.08,4.91,189,9483,2021-06-23
188516,Women 35-44,15 days,Google Ads,0.09,6.83,877,5328,2021-06-25
188518,All Ages,15 days,YouTube,0.03,2.23,590,9911,2021-06-27
188520,Men 25-34,15 days,Instagram,0.15,8.0,1000,4153,2021-06-29
188857,All Ages,45 days,YouTube,0.07,4.14,544,3265,2021-06-01
188859,All Ages,60 days,Instagram,0.06,2.77,1000,2565,2021-06-03
188863,Men 25-34,30 days,Instagram,0.15,7.62,374,2345,2021-06-07
188865,Women 25-34,15 days,YouTube,0.04,3.12,221,7572,2021-06-09
188868,Men 18-24,15 days,YouTube,0.06,4.38,571,2643,2021-06-12
188869,All Ages,45 days,Instagram,0.15,5.26,762,4450,2021-06-13
188870,Women 25-34,15 days,YouTube,0.02,4.97,320,8047,2021-06-14
188871,Women 25-34,15 days,Google Ads,0.04,5.87,307,6773,2021-06-15
188874,Women 35-44,45 days,Google Ads,0.12,7.96,986,2176,2021-06-18
188876,Men 25-34,15 days,Google Ads,0.12,7.37,424,8561,2021-06-20
188877,Women 25-34,45 days,Google Ads,0.06,4.39,802,6285,2021-06-21
188879,Women 25-34,45 days,Instagram,0.15,8.0,915,7008,2021-06-23
188880,Women 25-34,45 days,YouTube,0.05,2.55,280,9410,2021-06-24
188881,Women 35-44,60 days,YouTube,0.06,4.5,646,4098,2021-06-25
188883,Men 18-24,30 days,Google Ads,0.15,6.22,939,3120,2021-06-27
188886,All Ages,30 days,Google Ads,0.04,7.86,452,8608,2021-06-30
189223,Women 25-34,30 days,Google Ads,0.04,6.61,782,4585,2021-06-02
189226,Women 25-34,45 days,YouTube,0.02,2.71,388,9821,2021-06-05
189227,Women 25-34,15 days,Google Ads,0.05,4.65,365,5691,2021-06-06
189229,All Ages,15 days,Google Ads,0.04,5.01,980,4386,2021-06-08
189230,Men 18-24,45 days,Google Ads,0.08,2.17,389,1728,2021-06-09
189232,Women 35-44,60 days,Instagram,0.06,8.0,519,5964,2021-06-11
189235,Men 18-24,15 days,Instagram,0.15,3.94,1000,8291,2021-06-14
189238,Women 25-34,30 days,Instagram,0.13,4.93,853,5720,2021-06-17
189240,Men 25-34,15 days,YouTube,0.07,2.01,491,8705,2021-06-19
189244,Women 25-34,30 days,Instagram,0.15,8.0,1000,5504,2021-06-23
189247,Women 35-44,30 days,YouTube,0.07,4.26,481,4668,2021-06-26
189248,Men 18-24,60 days,YouTube,0.04,3.0,378,2959,2021-06-27
189251,Women 25-34,30 days,YouTube,0.02,4.23,616,8840,2021-06-30
189588,All Ages,60 days,Google Ads,0.02,5.43,271,9475,2021-06-02
189589,Women 35-44,30 days,YouTube,0.08,2.27,212,7458,2021-06-03
189590,Women 25-34,45 days,Instagram,0.05,7.02,759,8932,2021-06-04
189592,Women 25-34,60 days,Instagram,0.06,4.63,1000,2688,2021-06-06
189594,All Ages,30 days,Google Ads,0.14,5.8,994,2121,2021-06-08
189595,Women 35-44,60 days,YouTube,0.03,2.77,183,3062,2021-06-09
189596,Men 25-34,30 days,Instagram,0.06,4.97,634,6564,2021-06-10
189599,Women 35-44,30 days,Instagram,0.09,6.32,755,3012,2021-06-13
189600,Women 35-44,30 days,YouTube,0.06,3.52,170,3343,2021-06-14
189601,Women 35-44,45 days,Google Ads,0.01,4.25,274,9445,2021-06-15
189602,Women 25-34,60 days,Google Ads,0.01,2.31,533,3608,2021-06-16
189606,Women 25-34,45 days,Instagram,0.14,4.68,1000,9244,2021-06-20
189608,Women 25-34,15 days,Instagram,0.15,6.85,954,4092,2021-06-22
189609,Women 35-44,15 days,YouTube,0.03,4.17,103,6591,2021-06-23
189610,Men 18-24,45 days,Google Ads,0.03,6.04,737,5386,2021-06-24
189611,Women 35-44,15 days,Instagram,0.09,6.29,178,4089,2021-06-25
189612,All Ages,15 days,YouTube,0.03,2.0,349,6579,2021-06-26
189614,Women 25-34,60 days,Google Ads,0.09,7.46,445,1230,2021-06-28
189953,Women 35-44,15 days,YouTube,0.01,2.0,216,6632,2021-06-02
189954,All Ages,45 days,Google Ads,0.05,2.37,793,9770,2021-06-03
189957,Men 25-34,15 days,Google Ads,0.1,7.53,213,1154,2021-06-06
189960,Women 25-34,15 days,YouTube,0.07,4.77,390,9822,2021-06-09
189961,Men 25-34,60 days,Google Ads,0.11,4.58,212,2691,2021-06-10
189963,Women 25-34,30 days,YouTube,0.08,2.78,476,4123,2021-06-12
189966,Men 18-24,45 days,Instagram,0.13,6.89,714,3365,2021-06-15
189967,Women 25-34,45 days,YouTube,0.04,4.81,172,3121,2021-06-16
189977,Women 25-34,60 days,Instagram,0.05,4.78,1000,1879,2021-06-26
189980,Men 25-34,60 days,YouTube,0.02,5.04,100,8558,2021-06-29
190317,Women 35-44,60 days,Google Ads,0.08,6.21,976,5047,2021-06-01
190318,All Ages,60 days,Google Ads,0.14,6.54,481,1673,2021-06-02
190320,Women 35-44,60 days,Google Ads,0.06,7.27,934,6483,2021-06-04
190323,Women 35-44,15 days,Instagram,0.05,6.51,1000,5042,2021-06-07
190331,Men 25-34,30 days,Google Ads,0.14,3.86,794,4252,2021-06-15
190333,Men 18-24,15 days,YouTube,0.08,3.94,367,6878,2021-06-17
190334,Men 18-24,30 days,YouTube,0.08,3.88,289,5552,2021-06-18
190339,All Ages,45 days,Google Ads,0.03,6.58,655,6503,2021-06-23
190341,Women 25-34,15 days,YouTube,0.03,2.69,348,8380,2021-06-25
190345,Women 35-44,45 days,YouTube,0.04,2.0,112,9848,2021-06-29
190346,All Ages,30 days,YouTube,0.06,2.57,415,5359,2021-06-30
190682,Women 35-44,15 days,Google Ads,0.1,7.52,472,2526,2021-06-01
190686,Women 35-44,60 days,Google Ads,0.1,3.57,582,9858,2021-06-05
190687,All Ages,45 days,YouTube,0.08,3.23,462,9783,2021-06-06
190688,Women 25-34,15 days,Instagram,0.06,8.0,374,6479,2021-06-07
190689,Men 18-24,30 days,YouTube,0.04,2.78,376,3579,2021-06-08
190690,Men 25-34,15 days,YouTube,0.04,3.41,181,6481,2021-06-09
190692,Men 25-34,30 days,Instagram,0.15,7.14,845,3532,2021-06-11
190697,Men 18-24,30 days,Google Ads,0.05,5.42,160,8194,2021-06-16
190698,Men 25-34,45 days,Instagram,0.15,4.76,273,2819,2021-06-17
190702,Men 25-34,45 days,Google Ads,0.04,2.02,775,8035,2021-06-21
190704,Men 18-24,30 days,Google Ads,0.12,6.25,579,8311,2021-06-23
190705,Men 25-34,30 days,YouTube,0.07,3.96,448,10000,2021-06-24
190706,Men 25-34,15 days,Google Ads,0.06,6.26,216,2443,2021-06-25
190707,Women 35-44,60 days,YouTube,0.02,2.0,453,3175,2021-06-26
190708,Men 25-34,30 days,Instagram,0.03,8.0,425,5892,2021-06-27
190711,Men 18-24,60 days,YouTube,0.02,3.54,203,9364,2021-06-30
191047,Women 35-44,30 days,YouTube,0.07,2.69,139,9342,2021-06-01
191050,All Ages,45 days,Instagram,0.06,8.0,792,4069,2021-06-04
191054,Women 25-34,15 days,YouTube,0.02,2.55,555,7315,2021-06-08
191055,Men 25-34,15 days,Instagram,0.15,8.0,701,8796,2021-06-09
191057,Men 25-34,60 days,YouTube,0.05,4.03,445,7308,2021-06-11
191059,Men 25-34,15 days,Google Ads,0.08,5.57,593,9928,2021-06-13
191062,All Ages,60 days,Instagram,0.11,3.67,489,8060,2021-06-16
191065,Women 35-44,45 days,YouTube,0.06,4.44,460,7696,2021-06-19
191068,Women 25-34,45 days,Google Ads,0.14,5.56,390,9386,2021-06-22
191073,Men 25-34,60 days,Instagram,0.15,8.0,233,4997,2021-06-27
191074,Men 25-34,60 days,YouTube,0.04,4.6,131,5014,2021-06-28
191412,All Ages,15 days,Instagram,0.06,4.11,750,7492,2021-06-01
191413,Women 25-34,60 days,Google Ads,0.07,3.13,910,2352,2021-06-02
191414,Men 18-24,60 days,Instagram,0.09,2.8,1000,7397,2021-06-03
191416,Men 25-34,60 days,Instagram,0.14,8.0,621,6394,2021-06-05
191417,Men 18-24,30 days,Google Ads,0.08,6.73,112,1394,2021-06-06
191419,Men 25-34,15 days,YouTube,0.01,3.55,550,3376,2021-06-08
191423,Women 35-44,60 days,Google Ads,0.13,3.53,359,4126,2021-06-12
191427,Women 35-44,60 days,Instagram,0.15,8.0,1000,1302,2021-06-16
191428,All Ages,30 days,Instagram,0.15,7.81,567,3015,2021-06-17
191430,Men 18-24,45 days,Instagram,0.14,4.49,410,8535,2021-06-19
191431,Women 25-34,15 days,Google Ads,0.1,4.52,254,3002,2021-06-20
191432,Women 25-34,60 days,Google Ads,0.11,7.5,910,1554,2021-06-21
191433,Men 18-24,30 days,Instagram,0.14,6.07,922,4539,2021-06-22
191434,Women 35-44,15 days,Instagram,0.08,5.76,1000,6140,2021-06-23
191435,Women 25-34,30 days,Instagram,0.14,5.29,988,1604,2021-06-24
191436,Men 18-24,45 days,Google Ads,0.08,2.87,244,4085,2021-06-25
191437,Men 18-24,30 days,Google Ads,0.02,4.91,213,2951,2021-06-26
191440,Men 25-34,60 days,Google Ads,0.09,4.46,950,3327,2021-06-29
191779,Women 35-44,15 days,Google Ads,0.12,7.84,876,1979,2021-06-03
191783,Men 18-24,30 days,YouTube,0.02,2.0,344,8972,2021-06-07
191784,All Ages,30 days,Google Ads,0.07,7.59,588,8752,2021-06-08
191786,Women 35-44,60 days,Instagram,0.09,8.0,1000,5225,2021-06-10
191788,Women 35-44,15 days,YouTube,0.07,3.88,213,4979,2021-06-12
191790,All Ages,30 days,YouTube,0.06,4.15,565,2299,2021-06-14
191792,Men 25-34,15 days,Google Ads,0.07,4.93,124,9977,2021-06-16
191793,All Ages,30 days,Instagram,0.08,7.49,1000,8158,2021-06-17
191794,Men 18-24,15 days,Instagram,0.02,6.76,350,2977,2021-06-18
191795,Men 18-24,15 days,Google Ads,0.03,3.69,258,6623,2021-06-19
191797,Men 18-24,60 days,Google Ads,0.13,3.83,153,3905,2021-06-21
191801,Women 25-34,60 days,Instagram,0.13,7.88,818,5602,2021-06-25
191803,Women 25-34,30 days,YouTube,0.03,2.13,292,6701,2021-06-27
191806,Men 25-34,60 days,YouTube,0.01,3.87,380,7434,2021-06-30
192142,Men 18-24,15 days,YouTube,0.08,2.02,601,7064,2021-06-01
192143,All Ages,30 days,Google Ads,0.12,7.02,440,2253,2021-06-02
192144,Men 25-34,60 days,Instagram,0.15,2.65,1000,7721,2021-06-03
192145,All Ages,15 days,Google Ads,0.08,6.81,553,4491,2021-06-04
192146,Men 25-34,30 days,Instagram,0.09,8.0,1000,1474,2021-06-05
192148,Women 25-34,30 days,YouTube,0.03,2.4,315,2750,2021-06-07
192149,Women 25-34,45 days,YouTube,0.06,2.84,146,6279,2021-06-08
192150,Women 35-44,30 days,YouTube,0.03,2.64,148,2204,2021-06-09
192151,All Ages,30 days,Google Ads,0.03,5.17,925,2916,2021-06-10
192152,Women 25-34,60 days,Google Ads,0.06,3.37,460,3338,2021-06-11
192156,Men 25-34,45 days,Google Ads,0.06,2.14,398,8295,2021-06-15
192158,Men 25-34,60 days,Instagram,0.15,3.26,1000,6326,2021-06-17
192160,Women 35-44,30 days,YouTube,0.06,2.92,593,2022,2021-06-19
192161,Women 35-44,45 days,Google Ads,0.09,7.52,313,9307,2021-06-20
192163,Men 25-34,30 days,Instagram,0.15,8.0,1000,7699,2021-06-22
192164,Men 18-24,45 days,YouTube,0.05,2.0,158,2377,2021-06-23
192169,Men 18-24,15 days,Google Ads,0.15,2.19,742,3578,2021-06-28
192170,All Ages,45 days,Instagram,0.13,4.26,588,6849,2021-06-29
192507,Women 35-44,45 days,Instagram,0.15,8.0,731,4853,2021-06-01
192510,All Ages,15 days,YouTube,0.03,2.0,638,8848,2021-06-04
192511,All Ages,15 days,Google Ads,0.04,5.29,866,3073,2021-06-05
